12.6576,9.97996,-1.92999,1.14424e-16
5.82051,2.74543,-3.22963,0
7.1577,16.3937,0.649963,0
11.6846,-2.72862,-2.39589,0
5.92865,14.76,-0.45527,0
6.67216,19.7607,0.363648,0
-13.4495,2.92554,1.18121,0
5.93237,12.4542,-0.279035,0
14.8026,10.7874,-1.64548,0
8.69476,5.82655,-1.47072,2.34506e-07
20.6866,1.90322,-0.531381,0
8.93801,-1.65525,-2.17734,0
1.13378,16.1789,0.353409,0
-3.69149,20.0676,1.74794,0
13.4479,11.4915,-1.08021,0
-2.60523,0.690065,-3.62078,0
-2.70533,14.2578,0.331271,0
-15.9075,-1.26358,2.31353,0
3.57884,-5.83336,-4.17911,0
-3.13577,15.5772,-0.0882495,0
9.12261,11.0402,-0.409545,7.04937e-12
12.4855,2.98233,-4.70025,0
1.98793,-3.98123,-2.37088,0
5.10777,9.96013,0.340276,0
15.8266,-2.68356,-1.76253,0
-2.46129,-2.28983,-2.54456,0
16.214,-1.20453,-1.54349,0
2.09779,14.4542,-1.99977,0
-7.63178,-3.51635,-2.50542,0
11.5979,15.0726,-0.881618,0
1.95465,-3.34094,-3.63216,0
4.16329,14.1331,-0.645263,0
-1.68505,-6.23424,-2.16989,0
-4.92202,6.70319,-4.57649,0
-3.3958,11.1986,0.327363,0
12.8232,1.04969,-2.2694,0
7.62514,0.550169,-2.76336,0
17.1641,1.92838,-1.80779,0
11.3103,2.48368,-2.89764,0
1.78654,0.803478,-2.40011,0
9.4685,9.71683,-0.926909,0.972743
-3.07364,11.8938,-1.04997,0
-2.24682,0.00573835,-2.62095,0
1.20906,12.3887,-2.45429,0
6.75132,3.12051,-1.82492,0
-6.4418,9.73691,-4.90469,0
-7.22514,14.8346,1.46243,0
8.26893,0.0621498,-3.24699,0
-16.5132,8.85126,2.64056,0
19.4949,9.82275,-0.298792,0
-6.84463,18.1253,-0.96371,0
5.03664,17.5435,-0.0999145,0
9.20631,13.8552,-0.218495,0
1.29242,18.9897,1.5509,0
8.94925,5.83305,-1.98876,0.00499361
7.98426,0.603779,-1.44459,0
4.11237,18.9974,0.331174,0
12.4405,7.45786,-1.58398,0.0219794
10.6727,2.49868,-1.40147,0
3.20677,-5.59834,-2.07728,0
6.40044,-2.89523,-1.66984,0
18.1379,1.66497,-0.828568,0
13.7582,1.99552,-1.67692,0
-3.51827,-1.90949,-2.86587,0
12.6838,10.0886,0.0466123,0.00028359
-4.52499,11.7987,-1.2531,0
-1.25958,6.55725,-3.79722,0
9.8557,3.47174,-2.01285,0
-11.3614,14.5493,-0.295977,0
-3.49889,19.8733,0.14103,0
-6.08386,13.6217,-1.94395,0
-0.86863,-5.81653,-2.14726,0
6.31122,12.5211,-1.61966,0
12.5219,3.18234,-1.99185,0
-2.73826,-1.63182,-3.19509,0
5.36708,5.34077,-1.60128,0
-3.84682,19.7378,1.20868,0
14.1755,6.79703,-0.29159,2.42477e-21
-9.39792,10.9399,0.317743,0
10.1039,3.48184,-3.62484,0
7.35535,8.34761,-0.498505,1.16968e-07
6.6005,11.3297,-2.17087,0
1.90774,-0.942862,-4.80157,0
15.635,6.48149,-1.02892,0
9.13786,-2.5053,-0.587373,0
-5.2887,2.5633,-2.90587,0
-2.76561,5.77942,-1.89978,0
6.46844,8.47274,-0.688929,1.71884e-24
13.0469,11.8749,0.214454,1.53803e-28
-6.07674,8.51422,-4.47406,0
2.66317,7.95662,-2.48122,0
0.237206,17.1499,0.843774,0
-0.804281,12.1958,-1.20616,0
-8.84323,6.55975,-2.3337,0
-18.5046,13.7128,0.7563,0
10.8417,12.0556,0.443166,2.23703e-16
0.961648,11.7913,0.175787,0
7.7369,-2.95402,-3.4518,0
8.93329,4.48105,-2.26551,3.66822e-18
-13.262,-2.24232,3.55855,0
