3.45333,8.64633,-2.94999,0
-3.838,-2.32545,-2.23061,0
18.7755,7.34129,0.639745,0
0.070874,-0.216241,-3.02171,0
2.79034,7.65557,-3.23567,0
13.6021,27.9723,2.15816,0
-9.70966,-2.30653,-2.74563,0
14.5026,18.8829,1.06157,0
4.49942,6.98953,-3.78647,0
14.3327,-6.99325,-0.887096,0
30.917,-7.72324,-0.459908,0
11.3898,-15.2093,-1.23777,0
7.9187,28.6054,0.811774,0
-0.804117,32.3318,0.241918,0
13.3473,4.52673,-2.58321,0
-6.28294,13.8396,-5.3754,0
-5.21431,21.3228,3.12538,0
-21.8983,9.0192,2.90669,0
9.90598,-2.16874,-6.6776,1.60333e-31
5.82092,22.4922,0.176211,0
19.6086,11.8431,0.15864,0
21.1528,11.3995,-5.46833,0
-9.36544,-1.78075,-4.19597,0
18.8879,8.1033,-0.489263,0
14.2821,-14.8269,-1.42372,0
-13.8771,-9.30412,-2.42424,0
10.2059,-13.0369,-2.53608,0
0.565795,2.29247,-2.27037,0
-15.2942,-11.9227,-2.87713,0
22.6931,9.60826,-0.187791,0
-3.8602,3.42415,-4.83488,0
15.0465,14.2811,0.0848872,0
-13.6198,-10.7705,-3.742,0
-14.9421,13.9704,-4.0893,0
8.18092,11.8793,-0.306285,0
6.8023,-10.4839,-2.04327,0
-3.71423,-1.4841,-3.28377,0
5.97969,-2.03932,-2.83282,1.38117e-06
0.669359,10.7214,-4.41108,0
4.20669,-12.3834,-1.25394,0
13.2855,-0.948333,-1.4813,0
-9.73812,1.76794,-2.39879,0
-7.31466,-8.60943,-2.46274,0
-10.1447,14.0259,-4.25859,0
-1.63121,-6.30899,-2.7281,0
-3.50114,17.9807,-5.55343,0
0.853518,18.8152,-0.74024,0
-4.09653,-4.98839,-2.48344,0
-17.547,7.84818,0.878483,0
26.4505,3.22578,-1.93138,0
-11.5167,8.34042,-2.10398,0
18.1749,9.09599,-1.19366,0
17.9562,6.86831,-0.177913,0
12.8072,25.9088,-0.447337,0
5.39041,-3.01025,-4.00192,0.999999
3.93796,-10.1296,-2.90085,0
5.5427,27.2653,1.32961,0
1.03785,4.12415,-3.78608,0
8.69833,-9.22604,-1.60962,0
-7.76414,-9.61488,-4.50489,0
3.70692,-15.8888,-1.27891,0
11.4713,-0.42688,-2.65366,0
26.2332,-1.6648,-0.264137,0
-16.6702,-5.05818,-2.70912,0
15.5665,4.32699,-1.78341,0
3.44397,1.752,-1.58981,0
3.63069,14.9247,-5.39588,0
14.7634,-8.75193,-1.1767,0
-4.3253,7.02921,-1.92621,0
9.0079,20.4451,1.02228,0
-18.1857,5.2184,-2.82308,0
-5.42361,-3.60188,-4.69009,0
7.58622,-1.33883,-2.00596,2.17556e-28
2.66726,-5.54887,-3.33371,1.97421e-21
-16.7036,3.49409,-3.85972,0
2.12069,-7.27306,-1.59579,0
3.79747,19.0691,-1.61573,0
27.2069,0.0392467,-0.448923,0
-1.61877,-0.695836,-1.35137,0
6.08283,11.1458,-5.00049,0
18.2986,11.9184,1.61785,0
-2.35024,2.98854,-2.79263,0
9.87376,8.0369,-5.53277,0
15.3089,1.53338,-2.86441,0
13.9647,-11.7758,-2.03655,0
-13.5172,10.8315,-4.373,0
-10.9915,-2.47845,-3.22088,0
17.5391,3.88487,-1.19343,0
27.2838,12.6203,-0.584319,0
-7.05985,18.6616,-5.67818,0
-10.5067,1.7742,-2.40989,0
6.99154,11.8881,-0.914365,0
-5.85977,4.12537,-2.93545,0
-21.2748,8.58164,-3.51928,0
-12.4894,12.3588,-0.29682,0
20.7728,14.671,-0.170486,0
11.4551,17.357,-0.474322,0
5.07676,7.92256,-4.63694,0
9.43801,1.83456,-5.7763,0
-24.6408,-5.10367,4.87497,0
