13.0513,11.8126,-1.72766,3.3024e-21
8.04813,1.47848,-3.78028,0
5.61649,14.8668,0.937913,0
12.8704,-1.08979,-2.35115,0
5.20125,15.6987,-1.36623,0
4.86366,19.1674,0.325903,0
-13.5964,1.31144,1.17879,0
3.8879,13.5125,-0.302677,0
14.1408,11.6801,-1.1014,2.96495e-36
8.66836,7.49758,-1.17312,4.19067e-15
18.1782,3.63543,-0.99986,0
10.2603,0.21776,-2.27597,0
-0.732266,16.6132,-0.558312,0
-3.28694,17.5036,1.92946,0
13.1843,13.1521,-1.88892,1.0415e-36
-1.16811,-1.0586,-4.09002,0
-4.42308,13.7259,0.3942,0
-14.0098,-2.88911,2.6565,0
6.04746,-6.39283,-3.68682,0
-4.8206,14.1234,0.773003,0
7.80783,10.9821,-0.471167,4.69701e-07
13.2479,0.442326,-3.92652,0
4.21818,-1.87235,-2.33863,0
3.47299,9.5569,0.241124,0
16.4071,-0.322852,-1.50278,0
-1.21587,-1.04661,-3.21316,0
14.9952,-0.353361,-1.54757,0
0.971312,16.4321,-0.708435,0
-6.1261,-2.7646,-3.14955,0
10.3655,15.9679,-0.7448,0
4.05108,-3.57338,-2.97606,0
3.67097,14.7753,-0.959539,0
0.446671,-5.68176,-3.05074,0
-5.90907,4.98186,-5.12885,0
-5.11894,11.4125,0.358926,0
14.2462,2.28081,-2.18149,0
8.09791,2.60365,-1.56021,0
17.8511,3.9148,-2.24271,0
12.8421,2.88863,-2.57305,0
2.7788,2.06649,-2.82927,0
8.08559,12.096,-1.07794,1.81654e-15
-4.62083,12.3501,0.0446554,0
0.428403,-0.596912,-3.23865,0
2.12085,13.4956,-1.72916,0
6.68287,4.96637,-1.27398,0
-6.30605,7.83501,-4.72996,0
-9.01553,13.5864,0.774975,0
10.4053,0.500854,-3.15155,0
-14.8,7.9991,2.83022,0
17.8584,9.89476,-0.250302,0
-8.24721,19.432,-0.738202,0
2.90021,18.0832,-0.453421,0
8.14805,14.4547,-0.305311,0
-0.252513,16.7509,0.626757,0
9.35439,6.59736,-1.32175,6.87781e-20
8.7457,2.15215,-1.96507,0
1.77345,19.4963,0.437593,0
12.2562,8.52213,-1.38408,0.000792233
10.6998,4.74979,-1.76451,0
5.07624,-5.08209,-2.65031,0
6.44559,-0.100302,-2.17491,0
16.7288,2.96511,-0.528938,0
14.8274,3.33235,-2.0329,0
-2.17674,-2.23252,-4.02503,0
11.3671,10.0277,-0.413326,0.798582
-5.33063,13.4716,-1.04187,0
-0.500677,4.59352,-4.47264,0
10.0586,6.16148,-1.37489,4.02104e-24
-13.1474,14.8375,-0.0323496,0
-4.82009,18.0901,1.09858,0
-7.42489,14.173,-0.678445,0
1.20763,-4.75155,-2.65926,0
5.45053,14.5064,-0.886447,0
13.0134,5.93027,-1.27019,0
-0.165736,-1.31225,-2.96402,0
5.68231,6.51679,-1.88544,0
-5.46183,18.0407,1.16573,0
12.9594,8.89365,-1.23555,5.34712e-17
-10.8018,11.4758,-0.133835,0
11.1985,3.45967,-2.61439,0
5.90776,9.51989,-0.551126,6.7016e-37
6.40941,13.1369,-1.53993,0
2.16006,-2.868,-4.61409,0
15.6719,8.4974,-1.36619,0
8.55486,-0.504276,-1.65821,0
-2.80626,2.37682,-3.34705,0
-2.01897,7.05664,-2.01607,0
4.20051,8.92689,-0.396925,0
11.305,10.8012,-0.0213484,0.200623
-5.61664,6.67663,-4.29167,0
3.79683,8.86643,-1.79603,0
-0.858243,15.3356,1.29907,0
-0.721422,13.6771,-1.42645,0
-8.59514,7.84172,-1.21612,0
-19.5478,11.8853,1.19512,0
8.47452,11.9697,-0.119622,1.60928e-06
-1.60333,11.0661,-0.248681,0
9.28362,-3.90169,-3.36571,0
10.0408,5.28119,-2.44201,5.03563e-31
-12.0843,-1.59687,3.8566,0
